album	2405585.1619
song	2053256.7191
band	1536481.72797
songs	641777.023871
recorded	411744.908713
records	407216.367316
chart	402602.374917
guitar	351718.157044
musical	342965.481491
orchestra	332447.676732
rock	325743.930415
label	321467.730269
recording	308462.356097
studio	285670.074816
albums	284638.556938
video	282273.421284
opera	279504.175532
performed	264842.037674
piano	262226.092412
singles	261873.694256
jazz	235773.235719
singer	234549.885239
lyrics	229394.9007
concert	225320.082607
billboard	219997.330363
vocals	219786.940769
release	214878.515807
pop	210030.78997
bass	208685.449171
composer	190582.020888
solo	190550.453723
tracks	182846.042333
symphony	176936.202662
recordings	171398.716736
sound	169787.402937
tour	157757.513084
track	156571.988143
dance	155443.960677
live	146834.418458
blues	144923.437377
musicians	142976.463841
ep	142717.331004
version	138450.961848
dj	135004.240989
hop	131745.748296
love	129196.356528
guitarist	128464.484519
cd	128085.152486
charts	126329.707581
instruments	122545.731648
debut	121942.028863
record	116422.359348
hip	114727.38356
vocal	111420.064211
drums	108789.206865
folk	108764.111073
singing	108155.42567
compilation	107260.789406
bands	105654.266683
soundtrack	104689.723258
artists	103852.10484
violin	102101.636615
peaked	102026.370114
featured	99843.1993681
radio	98817.1298836
chorus	98759.1688778
punk	98562.6396009
performances	96539.6580957
hit	96170.6551186
drummer	95526.416916
remix	93822.4074575
composers	93087.5402477
instrument	91344.2376607
festival	91231.3157139
uk	89961.7131915
concerts	89485.0386845
article	87141.6897321
performance	86075.5630811
drum	84864.6354975
duo	82793.1801519
grammy	82063.3114058
guitars	81698.1325855
quartet	81344.6708353
hot	80961.0925117
vocalist	79686.6422504
melody	75625.6849207
musician	75307.7808335
conductor	74995.5322259
featuring	74927.4865792
written	73552.5645357
string	70481.0429754
op	70347.5019129
strings	69756.6576731
rhythm	69686.8747542
sung	69360.2539143
metal	67924.8802404
concerto	67628.6733201
performing	66850.5276741
singers	66791.0259122
songwriter	65252.8468505
composed	65128.3291028
page	64858.5029652
titled	64497.2460857
acoustic	63748.541064
bassist	60954.4811781
artist	59533.3028006
compositions	59195.3048631
producer	57925.6825864
produced	57350.5563242
rap	56952.570883
ensemble	56903.289579
lp	56665.5267365
mtv	56570.9535484
ballad	54881.7378355
theme	54607.3543088
trio	54561.6368225
clarinet	52675.1258295
should	52425.7901652
viola	51922.6555833
toured	51642.0477781
rapper	51460.154936
orchestral	51353.2249058
sing	50596.9472523
awards	50374.0702959
flute	49860.5948335
show	49473.544672
percussion	49418.4445014
vinyl	48814.0810214
instrumental	48674.002022
debuted	48378.4030399
tune	47495.2848423
philharmonic	47288.1854862
libretto	47109.0663864
sang	46625.3019066
organ	46152.5692727
platinum	45855.8206305
pianist	45681.452055
cello	45480.9170872
remixes	44819.750595
saxophone	44482.7388146
tenor	43891.9006335
disco	43790.9533219
sonata	43699.5026639
beatles	43393.4279425
composition	42570.5195672
airplay	42074.2053446
sings	41633.1027961
operas	41203.9359607
success	40953.1186316
soprano	40945.8638218
discussion	40714.7804806
features	40424.1208899
hits	40102.5643151
demo	39426.7108155
dylan	38487.1966509
mozart	38377.2126615
playing	38200.6007897
melodic	38111.6027671
releases	38062.7410228
disc	37885.9313671
soul	37700.2798054
indie	37642.0437083
scene	37635.2204655
sessions	37511.1194842
duet	37434.4367491
cover	36923.0030339
remixed	36179.1120724
classical	36139.4922737
funk	35644.4032852
repertoire	35588.9239408
bach	35528.6948068
copies	35405.8346901
keyboards	35351.6595912
touring	34931.2586877
premiered	33831.4819875
emi	33822.5955727
link	33326.7724845
choir	33279.785747
peaking	33270.6049084
reggae	33198.3618224
deletion	33182.6758681
beethoven	33124.7676042
studios	32522.1975366
theatre	32455.0374348
mix	32036.5389404
anthem	31988.8540981
voice	31788.9872196
videos	31588.9882302
tempo	31543.4960949
unreleased	31154.5782095
tunes	30682.8071005
itunes	30420.7384569
piece	30252.5299091
debate	30124.9230259
wikipedia	30109.6091949
labels	29767.5391275
aria	29754.8591334
bonus	29168.9687339
trumpet	28944.4695739
keyboard	28782.5494562
stage	28571.9911223
backing	28470.4929144
premiere	28143.2998966
melodies	28117.3365847
chord	28018.1330728
charted	27972.6692323
allmusic	27885.0250083
verse	27432.7538682
electronic	27399.8266427
conservatory	27286.7517033
style	27153.6952271
rca	27112.594648
choral	27100.38343
sounds	26847.1236897
district	26680.5647535
jam	26622.1620794
dvd	26605.2332339
orchestras	26507.0377012
critics	26382.2793219
perform	26268.8231748
performers	26151.3834718
wrote	26066.0975526
download	25858.7086536
chords	25669.4178564
versions	25645.5334637
beats	25563.2802139
articles	25519.4891731
synthesizer	24788.6596642
genre	24604.1726934
league	24560.0814359
madonna	24292.3810776
harp	24251.5016994
tribute	24114.994323
talk	23909.208722
popular	23666.5604297
selling	23660.7388046
quintet	23629.1633115
fm	23491.0439529
symphonies	23469.4152684
lyric	23245.7991593
organist	23197.3630594
oricon	22946.564149
roll	22776.797909
songwriting	22601.2944404
genres	22570.324131
audio	22536.4741826
releasing	22319.2189698
weeks	22227.2342601
trombone	22190.7806335
symphonic	22159.9465408
dancing	22015.1765786
soloist	21988.6931185
fans	21930.0317618
baritone	21919.6453812
reissued	21649.794266
edits	21583.8198108
presley	21465.492904
riaa	21449.5022493
violinist	21277.724032
certified	21276.2119785
dave	21248.6193737
heard	21153.7403441
charting	21072.3656577
audience	21060.0469301
fiddle	21033.936508
musically	20958.7113648
delete	20942.1141773
psychedelic	20907.6870188
girl	20887.0457946
lyrical	20854.3795022
pianos	20770.862825
violins	20494.9872734
harmonica	20474.6899497
comments	20370.4429205
broadway	20358.8111711
handel	20255.3080737
species	20250.3069172
above	20175.9939043
hardcore	20124.4030787
mccartney	19992.5321296
haydn	19955.8752627
octave	19948.4075738
oboe	19916.9854706
midi	19831.7954986
djs	19706.854685
ballet	19654.4470032
synthesizers	19440.4474596
ballads	19350.4364715
decca	19239.6978954
production	19167.0785134
rhythms	19162.4378099
accompaniment	19070.590437
saxophonist	18971.58357
motown	18965.8035618
bowie	18877.2580743
population	18828.2965169
sources	18754.4973163
appeared	18717.6335845
tchaikovsky	18591.724606
christmas	18508.0597676
guest	18493.0068398
cappella	18226.2777988
river	18207.9742991
influences	18165.5135308
keyboardist	18150.3151551
brass	17968.1137625
frontman	17966.6580729
inspired	17901.6865331
eurovision	17888.5789508
gospel	17777.2192222
elvis	17755.4210991
lead	17725.3472006
johnny	17711.1199984
bluegrass	17701.1159901
entitled	17696.2338943
bbc	17636.5665532
rolling	17597.9291279
riff	17477.9445236
accordion	17451.6147133
fender	17340.9079643
contemporary	17319.193242
nme	17286.5382953
gig	17265.3443715
gigs	17211.5923305
football	17147.1031152
verdi	17109.5276794
lineup	17024.4749075
shows	16941.2779437
horn	16896.6777097
film	16850.243006
lennon	16813.7105365
lil	16698.5003566
beat	16643.0390777
rihanna	16585.0611889
play	16531.1786854
night	16455.8218708
sampled	16357.5958309
composing	16327.0236806
eminem	16301.0509786
mandolin	16273.0312821
rhythmic	16257.393243
directed	16215.4064684
harpsichord	16173.7415079
tone	16156.9723682
tuning	16070.0341655
stravinsky	15992.4539522
reissue	15985.0197153
greatest	15916.819951
collaborated	15860.3522068
ensembles	15854.5385704
appropriate	15817.7283047
dancers	15810.3995225
performer	15788.0486032
session	15391.4220226
discography	15389.3625787
carey	15367.6501
lyrically	15353.9067246
operatic	15339.1036976
trance	15328.8015168
reviews	15318.040321
village	15268.479373
voices	15218.339215
bassoon	15183.0070062
techno	15151.5205477
remastered	15123.2073623
songwriters	15122.877515
guitarists	14943.9668454
rappers	14882.9153214
vocalists	14838.8234694
instrumentation	14734.9709097
quartets	14709.6108871
preserved	14633.9214928
jackson	14569.8194951
sonatas	14459.2230394
related	14417.899116
soloists	14408.8818263
pedal	14391.2649476
liszt	14375.9895434
minogue	14311.4374578
performs	14266.8459179
banjo	14208.6133802
chamber	14207.7800828
sales	14157.5413342
information	14152.894337
solos	14121.8425377
zappa	14111.3274026
liner	14109.9483822
arranger	14085.9990754
boogie	14069.8340296
steve	14022.070418
styles	14006.0226133
harmony	13992.9946609
cassette	13974.5661048
sinatra	13901.6573681
interview	13849.7452011
paul	13814.7832499
cantata	13803.0443101
digital	13736.841405
teatro	13617.0372562
demos	13595.2007547
pieces	13577.064774
overture	13537.7722322
flutes	13471.7576342
archive	13455.1047956
town	13402.2659133
pickups	13374.2072697
brahms	13374.1707177
stereo	13335.0341165
arrangements	13332.1899439
week	13327.4682514
law	13250.034042
trumpets	13220.4311302
popularity	13206.9289516
clapton	13204.2806078
formed	13187.3477994
verses	13186.3302479
festivals	13149.0546049
compilations	13138.6855449
chris	13100.7436297
influenced	13044.0619767
concertos	13008.325212
edition	12990.5258998
byrds	12961.4228875
tape	12917.9808183
london	12887.2592354
kiss	12850.2509232
jimmy	12834.8796969
election	12808.0187003
soundtracks	12745.0410496
discussions	12705.5890088
re	12689.0254647
harmonies	12667.0314808
chant	12625.0611117
further	12559.8031062
gaga	12512.9457656
notability	12500.544919
dances	12455.335877
musicologist	12437.0302182
cds	12368.9877041
schubert	12310.8806456
harmonic	12231.085217
productions	12219.5332198
acts	12184.4657771
army	12164.9828943
brian	12079.6587527
bob	12079.2068982
filmed	12073.2839595
marching	12055.3162021
stockhausen	11999.6852126
jones	11970.0840174
improvisation	11969.2728884
zeppelin	11788.8930544
research	11764.4360391
collaboration	11741.7267
timpani	11689.5398839
david	11673.7765834
sony	11657.8935474
user	11652.8253137
synthpop	11646.9577
sax	11630.992077
award	11539.3558477
dogg	11529.254669
reunion	11453.5707581
cymbals	11388.3259774
water	11385.9458904
los	11349.0427272
tango	11317.8995847
groove	11307.2793051
wanna	11297.8946574
tours	11229.6587418
listeners	11201.2579972
electro	11166.551517
division	11149.6960062
mainstream	11132.7430205
elected	11131.5090056
railway	11120.5018477
please	11057.407381
williams	11056.3331414
bootleg	11037.8825991
mc	11009.8962235
entertainment	10983.5785529
council	10980.567286
waltz	10961.0767349
boy	10948.8344533
deluxe	10867.0751735
gershwin	10853.3397713
shostakovich	10842.5620049
policy	10831.9062539
gonna	10806.819651
here	10762.6839742
electronica	10749.0003485
schoenberg	10706.0934687
hymn	10704.997518
president	10680.5905246
billy	10664.879868
mixtape	10640.3567542
youtube	10597.1809597
brothers	10586.4282094
eps	10540.8299035
region	10523.3957713
mike	10495.2382722
reprise	10495.1483637
season	10445.4886574
nashville	10401.0719917
clarinets	10343.1339623
orchestration	10338.7540549
championship	10288.7698477
cobain	10287.0019377
hiatus	10286.3001836
horns	10281.9709832
idol	10250.7929037
themes	10196.7756553
acclaim	10192.2065739
system	10187.2799962
venues	10170.662915
party	10129.3475352
flamenco	10124.083483
jon	10107.322603
rendition	10061.7727175
rossini	10054.2659518
consensus	10047.2966767
census	10042.6890735
edit	10009.7664292
result	9999.28415485
pops	9978.76037328
keep	9974.55820514
editors	9962.92100178
ska	9961.96261151
big	9943.8901186
wagner	9912.35766276
octaves	9904.60662643
cellist	9876.35869927
score	9853.62910443
listening	9846.78519191
aircraft	9842.12864714
rehearsal	9820.7228264
cup	9797.66403626
originally	9770.47184682
route	9754.50544054
minaj	9713.62177854
mahler	9705.01269709
choreography	9689.89018426
force	9688.01140029
elgar	9672.73615536
riffs	9671.74928692
virtuoso	9653.44948366
oboes	9644.8167431
mendelssohn	9642.83159739
together	9638.009047
lute	9636.71481331
suite	9630.88268056
community	9626.10847366
downloads	9587.13017978
land	9578.13824517
chorale	9568.64219211
lavigne	9568.44268685
producers	9557.52050384
headlining	9551.43771876
dream	9540.53566678
footage	9486.90035599
